   1.49877,   4.64017
   0.75894,   6.44559
   1.73949,   4.88089
   1.14837,  -4.72380
   1.61376,   4.75516
   5.62839,  -0.58875
   1.71342,   4.85482
   0.59795,  -3.85294
Right
