   1.62603,   4.76743
   1.35995,  -4.48615
   1.53710,   4.67850
   5.37234,  10.60670
   1.49877,   4.64017
   6.00249,  11.27364
   1.54324,   4.68464
   2.48992,   7.35171
Left
