   1.59996,   4.74136
   4.65940,   9.97042
   1.60916,   4.75056
   2.57731,  -2.13729
   1.50184,   4.64324
   1.68652,  -3.27339
   1.55857,   4.69997
   2.95602,  -1.60066
Right
